time,open,high,low,close,volume,price_change,price_volatility,event_type
19:00:00,0.988485,0.990485,0.982265,0.982875,117426.32890839876,-0.005685410649522771,0.0037434052692765984,Other Anomaly
07:00:00,0.953925,0.95873,0.953925,0.957765,98612.15944259617,0.0040202111266025575,0.026695565104117507,Other Anomaly
08:00:00,0.957785,0.95886,0.954565,0.95564,97848.38998629898,-0.002218707094120087,0.02670423603770997,Other Anomaly
10:00:00,0.954375,0.96027,0.95385,0.95743,170485.7777612135,0.0031695139903920033,0.026747949058844867,Other Anomaly
11:00:00,0.95742,0.95752,0.955045,0.956605,128280.89884093408,-0.0008616817939692822,0.026737875768279854,Hidden Accumulation/Distribution
12:00:00,0.956595,0.959655,0.955995,0.9585,140447.32914285362,0.0019809639297305726,0.026754860759472556,Hidden Accumulation/Distribution
13:00:00,0.958475,0.96376,0.957565,0.960505,143895.64950577915,0.002091810119979165,0.026773925745848384,Other Anomaly
14:00:00,0.960495,0.96384,0.959365,0.963135,141663.73968640715,0.0027381429560491277,0.026808266319548378,Other Anomaly
15:00:00,0.96313,0.968825,0.962395,0.967905,104227.18960106374,0.004952576741578341,0.026881628051292093,Other Anomaly
12:00:00,0.97873,0.98037,0.97262,0.97503,116205.58984363078,-0.0037905878987269936,0.021715596009912668,Other Anomaly
13:00:00,0.97502,0.97692,0.974185,0.974885,124510.26935216042,-0.00014871337292177156,0.021737786790778854,Hidden Accumulation/Distribution
14:00:00,0.97489,0.97913,0.97444,0.97861,123392.41973264515,0.003820963498258667,0.02180906300841638,Other Anomaly
14:00:00,1.219735,1.22117,1.219205,1.220155,18314.980018503968,0.00034023644383252005,0.056225934260306504,Volatility Event
14:00:00,0.976765,0.98279,0.976765,0.981375,127717.16935677828,0.004745377480189106,0.02640827872358317,Other Anomaly
08:00:00,1.218725,1.22085,1.218725,1.2208450000000002,26462.080107711263,0.0017354130939586376,0.008372425004022648,Hidden Accumulation/Distribution
09:00:00,1.22084,1.22228,1.220405,1.222,27495.46012971551,0.0009460660444198243,0.008351530407903516,Hidden Accumulation/Distribution
10:00:00,1.22199,1.22358,1.22181,1.22281,26936.43010177464,0.0006628477905072927,0.008336197672671223,Hidden Accumulation/Distribution
11:00:00,1.222805,1.223785,1.222315,1.22295,19069.41008842737,0.00011449039507360759,0.008334576289715186,Other Anomaly
12:00:00,1.22296,1.2236950000000002,1.22242,1.2225700000000002,17621.030089460317,-0.0003107240688497992,0.00834336044611008,Other Anomaly
13:00:00,1.22258,1.223415,1.22114,1.221225,25118.700116194792,-0.0011001415051899999,0.008359129784315118,Hidden Accumulation/Distribution
14:00:00,1.221235,1.224285,1.220895,1.224125,33746.3501822278,0.0023746647833118306,0.00834505624416911,Other Anomaly
15:00:00,1.2241300000000002,1.22434,1.2218,1.222315,39228.5101998821,-0.0014786071683854374,0.008375100707362942,Hidden Accumulation/Distribution
16:00:00,1.222325,1.2233200000000002,1.221635,1.222915,25595.750076323755,0.0004908718292746528,0.008365269655990775,Hidden Accumulation/Distribution
17:00:00,1.22289,1.22387,1.221165,1.22125,30113.550081044443,-0.0013615010037492103,0.008389616279721627,Hidden Accumulation/Distribution
18:00:00,1.221275,1.22138,1.21604,1.218025,54062.26010280103,-0.002640736949846456,0.008442282454753107,Other Anomaly
19:00:00,1.218005,1.21932,1.2174649999999998,1.2185700000000002,26126.920006163426,0.00044744565998255936,0.008435835815374696,Hidden Accumulation/Distribution
12:00:00,1.211305,1.2174649999999998,1.211205,1.216765,43537.830024957664,0.0044992425587069285,0.026394596191429427,Other Anomaly
04:00:00,1.2257950000000002,1.22612,1.2256049999999998,1.225965,3663.570013992489,0.00013460597161030208,0.028961723915541356,Volatility Event
05:00:00,1.22597,1.226295,1.22555,1.225585,3517.6600116416826,-0.0003099599091328509,0.02895684696325179,Volatility Event
13:00:00,1.22197,1.2234850000000002,1.221775,1.2228249999999998,15868.450044535104,0.0006710283509476778,0.02895214028146941,Volatility Event
08:00:00,1.217845,1.219985,1.217835,1.21903,27878.910140723,0.0009689206388305838,0.033229130040787355,Hidden Accumulation/Distribution
14:00:00,1.214475,1.215805,1.2133850000000002,1.213755,37786.050187237575,-0.0005722755156656323,0.03327707964008271,Hidden Accumulation/Distribution
13:00:00,1.2224849999999998,1.224185,1.22158,1.223905,13425.950037501756,0.0011697580727620949,0.0033801768716862353,Other Anomaly
14:00:00,1.2239,1.22544,1.223685,1.224605,24027.510041810576,0.0005719398155901168,0.003378433539496452,Hidden Accumulation/Distribution
00:00:00,1.233855,1.2344499999999998,1.233005,1.23326,12062.07006490976,0.27076013147997413,0.060560628597923,Volatility Event
01:00:00,1.2332649999999998,1.233725,1.232835,1.23305,13484.710065811876,-0.00017028039505051495,0.06056969611988527,Volatility Event
02:00:00,1.233065,1.233245,1.231885,1.2324700000000002,13909.25005140901,-0.0004703783301567288,0.06057594200777858,Volatility Event
03:00:00,1.23248,1.232875,1.23238,1.23276,7684.160036548974,0.00023529984502657086,0.0605555305912643,Volatility Event
04:00:00,1.23277,1.23314,1.23241,1.23248,5922.890035659077,-0.00022713261299855958,0.06055368158281794,Volatility Event
06:00:00,1.231275,1.23249,1.23074,1.23206,12382.16004545242,0.0006416139433267354,0.06057301832442756,Volatility Event
07:00:00,1.23205,1.23257,1.230815,1.23112,19694.02006925643,-0.0007629498563380688,0.06057208034997203,Volatility Event
08:00:00,1.231115,1.231715,1.229285,1.22945,33587.15006165207,-0.001356488400805822,0.060585346446850194,Hidden Accumulation/Distribution
09:00:00,1.229445,1.2295699999999998,1.2264,1.226895,29430.83002187312,-0.002078165033144841,0.06059243638192156,Major Market Move
10:00:00,1.22687,1.22743,1.2245149999999998,1.2249599999999998,26373.260006353263,-0.0015771520790289761,0.06062403306314921,Hidden Accumulation/Distribution
11:00:00,1.224965,1.226635,1.224795,1.225685,16705.640016444027,0.0005918560606061884,0.060604270018792324,Volatility Event
12:00:00,1.225695,1.227335,1.22509,1.226755,16824.660016678277,0.0008729812309036244,0.06058582172422449,Volatility Event
13:00:00,1.226765,1.227855,1.226185,1.22687,22933.290053084496,9.374324946698209e-05,0.06059301725842939,Hidden Accumulation/Distribution
14:00:00,1.226865,1.228265,1.2253349999999998,1.2259250000000002,38127.9501239434,-0.0007702527570155882,0.060610363672795375,Hidden Accumulation/Distribution
15:00:00,1.22592,1.22678,1.224635,1.22593,37963.34013008327,4.078552929165369e-06,0.060614475793889566,Hidden Accumulation/Distribution
16:00:00,1.22594,1.227735,1.225905,1.2264,22171.74004525692,0.00038338241172009013,0.060612128991324656,Hidden Accumulation/Distribution
17:00:00,1.226375,1.22714,1.22548,1.2265700000000002,14454.660039000217,0.0001386170906720885,0.06061307174807342,Volatility Event
22:00:00,1.227185,1.22734,1.226255,1.226625,2721.395587922074,-0.00044411124783039213,0.0008177785215677919,Other Anomaly
07:00:00,1.222595,1.22359,1.22098,1.22166,18143.5600206703,-0.0007811126151732184,0.03262994183885543,Volatility Event
08:00:00,1.22033,1.220785,1.2185700000000002,1.219115,18868.630094714463,-0.0009833526589446695,0.007950044916437896,Other Anomaly
14:00:00,1.216145,1.217495,1.21538,1.216405,30923.400058373816,0.0002261271410126664,0.007957063701474984,Hidden Accumulation/Distribution
15:00:00,1.2164,1.2180650000000002,1.215735,1.2159650000000002,29873.9200219214,-0.0003617216305422666,0.007965760949714231,Hidden Accumulation/Distribution
18:00:00,1.1909200000000002,1.19854,1.1909200000000002,1.19773,58341.06996701658,0.00576471724334815,0.024182139949483906,Other Anomaly
13:00:00,0.97732,0.979985,0.97305,0.973715,141767.92920471728,-0.0036886587811566507,0.010265043301794086,Other Anomaly
14:00:00,0.973705,0.975415,0.970745,0.975355,160927.15902857485,0.0016842710649420667,0.010296693098754153,Hidden Accumulation/Distribution
08:00:00,0.98456,0.99075,0.984095,0.98795,145039.11981879923,0.0034482583502191133,0.016176181165092035,Other Anomaly
12:00:00,1.20665,1.214635,1.205825,1.2129,43813.58004909754,0.005183794736645986,0.013673530886540424,Other Anomaly
13:00:00,1.212895,1.213295,1.21021,1.212125,37679.38005005569,-0.0006389644653311821,0.013693307782903069,Hidden Accumulation/Distribution
07:00:00,1.22383,1.224515,1.221635,1.22212,14700.97002474964,-0.0013931730435315925,0.03227363948404848,Volatility Event
13:00:00,1.22078,1.223875,1.220365,1.22289,23060.18002072722,0.0017243003477271923,0.03224399356902738,Hidden Accumulation/Distribution
14:00:00,1.2228750000000002,1.223125,1.2211850000000002,1.221615,20378.93004212529,-0.0010426121728038806,0.032255860590652705,Volatility Event
18:00:00,1.22082,1.221095,1.216875,1.2171150000000002,28162.86001940072,-0.0030307622367024,0.03235346253430313,Major Market Move
07:00:00,0.987065,0.989615,0.986355,0.98754,107959.46902076904,0.0004964287523427924,0.029749325056872295,Hidden Accumulation/Distribution
08:00:00,0.98347,0.984295,0.98165,0.983495,112188.95914179836,3.050439009011363e-05,0.01574891651255313,Hidden Accumulation/Distribution
13:00:00,0.984365,0.989095,0.98269,0.987545,144577.25857149813,0.003250892725619625,0.01574419481363008,Other Anomaly
14:00:00,0.987575,0.989375,0.985415,0.988535,158099.6484010369,0.0010024859626649452,0.01564900565674784,Hidden Accumulation/Distribution
15:00:00,0.988535,0.98914,0.986365,0.98739,114254.73885235938,-0.0011582796764910697,0.015651104240461587,Hidden Accumulation/Distribution
12:00:00,0.974475,0.97485,0.96316,0.966835,120844.73922844978,-0.007855391025048952,0.03212876241129391,Major Market Move
13:00:00,0.966825,0.9702,0.964535,0.969405,156642.35893735292,0.002658157803554939,0.03216540750802682,Major Market Move
14:00:00,0.96943,0.97262,0.96757,0.9718,140686.6888866723,0.0024705876284938366,0.032214199904230335,Major Market Move
15:00:00,0.97181,0.97991,0.971085,0.97791,145779.29892655465,0.006287301913973975,0.03233900917381482,Major Market Move
14:00:00,0.967445,0.967645,0.96353,0.964775,112700.16959347576,-0.0027443846066381727,0.04353006877819025,Major Market Move
15:00:00,0.96477,0.965675,0.960965,0.962,128936.13905637711,-0.0028763183125599667,0.04350726183841463,Major Market Move
16:00:00,0.96201,0.962955,0.960795,0.96216,93672.65942791104,0.00016632016632023294,0.04350704003650086,Hidden Accumulation/Distribution
15:00:00,1.03855,1.0388350000000002,1.029475,1.02984,119716.7190634385,-0.008377144837945494,0.008308875115053172,Other Anomaly
18:00:00,1.031495,1.037895,1.03063,1.037215,126794.84867592902,0.005535600893839643,0.008517092351356639,Other Anomaly
03:00:00,1.22705,1.22769,1.226775,1.227305,12000.900071077052,0.00020781549244142106,0.02646184514803998,Other Anomaly
06:00:00,1.2272500000000002,1.2274500000000002,1.22667,1.22697,11732.82006685436,-0.00022407913660271728,0.026477503405826067,Other Anomaly
07:00:00,1.226965,1.227105,1.225525,1.2258300000000002,19685.66008166969,-0.0009291180713462133,0.026481594176368414,Other Anomaly
08:00:00,1.225835,1.227885,1.225825,1.2274349999999998,27653.91006444395,0.0013093169525950632,0.026486658683629965,Hidden Accumulation/Distribution
09:00:00,1.22743,1.2284000000000002,1.2268599999999998,1.22723,18683.34003122896,-0.00016701495394855215,0.026489575435991203,Other Anomaly
10:00:00,1.227235,1.22843,1.22716,1.22773,15159.49002597481,0.00040742159171469616,0.026463653596188498,Other Anomaly
11:00:00,1.227725,1.229065,1.22768,1.2283149999999998,15661.170027799906,0.00047648913034614715,0.026469263220900867,Other Anomaly
12:00:00,1.228295,1.228475,1.2266,1.227255,20805.3300370425,-0.0008629708177461115,0.02647909825571083,Other Anomaly
13:00:00,1.22724,1.2276,1.22605,1.226255,21501.680041737854,-0.0008148265845320246,0.026492676720536006,Hidden Accumulation/Distribution
14:00:00,1.22626,1.2278600000000002,1.2259250000000002,1.226435,29170.440086923543,0.0001467883923000901,0.026488668510258124,Hidden Accumulation/Distribution
15:00:00,1.22646,1.228265,1.22539,1.22755,39177.79009535165,0.0009091390901270202,0.026481676907502662,Hidden Accumulation/Distribution
16:00:00,1.2275550000000002,1.22967,1.227315,1.22947,27877.99004138261,0.0015640910757199755,0.02646338183676717,Hidden Accumulation/Distribution
17:00:00,1.229475,1.23053,1.229275,1.22995,21071.520000338554,0.000390412128803419,0.026458648292892146,Other Anomaly
18:00:00,1.22994,1.23049,1.22926,1.229345,14731.210031203927,-0.0004918899142243305,0.02646099171522663,Other Anomaly
19:00:00,1.229365,1.230395,1.22898,1.230355,11464.850035749378,0.0008215757171503579,0.02645208235937016,Other Anomaly
20:00:00,1.2303350000000002,1.230575,1.229285,1.229375,10047.805003263058,-0.0007965180781156489,0.000739951851260693,Other Anomaly
21:00:00,1.22938,1.229945,1.2289599999999998,1.22979,3482.9650033041835,0.0003375699034060542,0.0007409845280037587,Other Anomaly
22:00:00,1.22982,1.23022,1.229305,1.22968,1747.044998217374,-8.944616560535579e-05,0.0007096574260063844,Other Anomaly
13:00:00,1.0264799999999998,1.027505,1.01534,1.02126,111212.16924250127,-0.005090186412855524,0.029352057145527962,Major Market Move
12:00:00,0.97395,0.97637,0.97329,0.9741,114085.03902380171,0.00015914656371762703,0.02030687632352067,Hidden Accumulation/Distribution
12:00:00,1.21185,1.214665,1.207195,1.21299,44375.38002543896,0.0009448403054848065,0.026308041771764643,Hidden Accumulation/Distribution
13:00:00,1.212985,1.2152150000000002,1.2091349999999998,1.210105,46377.27009344847,-0.002378420267273418,0.026349459646851835,Other Anomaly
14:00:00,1.210115,1.210225,1.206565,1.20758,34724.130040124066,-0.0020865957912742372,0.02638421763942227,Other Anomaly
14:00:00,0.97751,0.98095,0.975365,0.979455,113792.25018290427,0.0020205016982444146,0.006102201583809182,Other Anomaly
17:00:00,1.20439,1.2049949999999998,1.19902,1.19939,47878.25998063386,-0.004155613399258629,0.026791395551812845,Other Anomaly
14:00:00,0.997405,1.003655,0.997135,1.00304,108502.98985475302,0.005639578309931004,0.015246808953086105,Other Anomaly
15:00:00,1.2142149999999998,1.21665,1.21368,1.215935,32337.88013818116,0.0014083057094029794,0.048619353312735675,Hidden Accumulation/Distribution
12:00:00,1.21874,1.218915,1.21565,1.215835,29193.83003274352,-0.0024040729755121504,0.0356951074464941,Major Market Move
08:00:00,1.21568,1.218375,1.2151649999999998,1.217985,26120.17012416572,0.0018919374673540545,0.032293717446433896,Hidden Accumulation/Distribution
09:00:00,1.21799,1.21896,1.21598,1.2173850000000002,26569.32013804466,-0.0004926169041490347,0.032286974921769386,Hidden Accumulation/Distribution
18:00:00,1.21138,1.21138,1.20082,1.2018,71041.99998872727,-0.008035261053126908,0.006991878344312993,Other Anomaly
13:00:00,1.0324399999999998,1.033505,1.030535,1.03222,108092.85961834344,-0.00020340362058468564,0.005485524092471051,Hidden Accumulation/Distribution
13:00:00,1.21433,1.21731,1.21406,1.21514,34551.650064647205,0.0006587940774414047,0.01479745396369649,Hidden Accumulation/Distribution
14:00:00,1.21513,1.215735,1.21365,1.21501,32190.30009181053,-0.00010698355745031307,0.014802322791547333,Hidden Accumulation/Distribution
13:00:00,0.987455,0.99698,0.98733,0.996795,111006.05918945374,0.009453547485467784,0.03743085446238432,Major Market Move
14:00:00,0.9968,0.997665,0.99353,0.995725,113358.05927034467,-0.0010734403764064426,0.03741594250262564,Hidden Accumulation/Distribution
12:00:00,1.217645,1.2194699999999998,1.215145,1.21861,46172.99001470208,0.000780184944894291,0.03172651122593551,Hidden Accumulation/Distribution
13:00:00,1.218615,1.21933,1.214345,1.2182149999999998,33721.89006657899,-0.00032413979862311315,0.031745965122872546,Hidden Accumulation/Distribution
15:00:00,1.001835,1.00864,1.00122,1.00279,116972.23907309028,0.0009582464090713838,0.015957203342796523,Hidden Accumulation/Distribution
07:00:00,1.21544,1.21553,1.212895,1.213485,34236.9701088518,-0.0016331131167366397,0.04779340749646504,Hidden Accumulation/Distribution
11:00:00,1.2114,1.212395,1.20927,1.2107,42103.32005958259,-0.0005737187292335078,0.047789803044423554,Hidden Accumulation/Distribution
14:00:00,1.21236,1.213785,1.21161,1.212475,45166.36005811393,9.898090905702261e-05,0.04775348868448848,Hidden Accumulation/Distribution
15:00:00,1.212495,1.21414,1.210925,1.21389,60551.88007824868,0.0011670343718426235,0.04772857928805619,Hidden Accumulation/Distribution
16:00:00,1.213855,1.214005,1.209035,1.209175,45747.37001593411,-0.0038842069709774663,0.047790571319229924,Major Market Move
06:00:00,1.222375,1.22533,1.222035,1.22459,16595.600035533313,0.0018079484284756475,0.044461563647958516,Volatility Event
07:00:00,1.22458,1.2262300000000002,1.2244000000000002,1.225595,17910.24003813416,0.0008206828407875122,0.04443134685163522,Volatility Event
08:00:00,1.225585,1.226185,1.2244000000000002,1.225895,15410.970023877922,0.0002447790664941163,0.04447174912152586,Volatility Event
13:00:00,1.225395,1.2257,1.22409,1.224785,14410.920030318204,-0.00048148525961444477,0.044473181988696014,Volatility Event
14:00:00,1.224765,1.22541,1.224055,1.22462,15189.540024727588,-0.00013471752185079122,0.04449271035193786,Volatility Event
22:00:00,1.225015,1.225515,1.22495,1.225345,2611.635012179613,0.00027754988755157584,0.0006578182307700197,Other Anomaly
23:00:00,1.22536,1.22539,1.224625,1.2247,2057.9700027704243,-0.0005263823657827293,0.0006705634504330613,Other Anomaly
00:00:00,1.2250100000000002,1.2250100000000002,1.223875,1.2240799999999998,14295.320099622017,0.198850197591683,0.05380284989187792,Volatility Event
01:00:00,1.22409,1.22558,1.224,1.22527,18006.600103981797,0.0009721586824391615,0.053797729104664696,Volatility Event
02:00:00,1.225265,1.225865,1.224955,1.2254,14908.310090444986,0.00010609906387970547,0.05379673225048726,Volatility Event
06:00:00,1.22555,1.22579,1.22422,1.2256399999999998,17542.890120431784,8.567686765359461e-05,0.05379674432340257,Volatility Event
07:00:00,1.225635,1.226905,1.22541,1.226395,22486.610119067136,0.0006160046995855595,0.05379223668350801,Hidden Accumulation/Distribution
08:00:00,1.22638,1.228625,1.22621,1.22813,26087.68014478684,0.0014147154872614642,0.05378999080799688,Hidden Accumulation/Distribution
09:00:00,1.228135,1.2300650000000002,1.227915,1.22934,24934.18013259769,0.0009852377191341688,0.053787119774459956,Hidden Accumulation/Distribution
10:00:00,1.229355,1.22998,1.228975,1.229235,20525.97005719692,-8.541168431841495e-05,0.053786581294842095,Volatility Event
11:00:00,1.22924,1.229955,1.229135,1.229325,18536.590077169243,7.321626865475217e-05,0.053785559380399604,Volatility Event
12:00:00,1.22932,1.2306149999999998,1.228705,1.2303350000000002,21648.140124320988,0.0008215890834402106,0.0537852220364944,Hidden Accumulation/Distribution
13:00:00,1.23034,1.230515,1.22864,1.22987,27433.13012173027,-0.0003779458440181793,0.05378602790697187,Hidden Accumulation/Distribution
14:00:00,1.22989,1.23097,1.228375,1.22893,40471.53015090525,-0.0007643084228413644,0.053789432786271574,Hidden Accumulation/Distribution
15:00:00,1.228935,1.22909,1.22604,1.2271800000000002,44262.740136779845,-0.00142400299447476,0.05379612823183105,Hidden Accumulation/Distribution
16:00:00,1.227175,1.22775,1.225245,1.22536,39148.900091417134,-0.0014830750175199858,0.05380283825306267,Hidden Accumulation/Distribution
17:00:00,1.2253699999999998,1.226125,1.225005,1.2253150000000002,27284.66006387025,-3.672390154718652e-05,0.044471059767048945,Hidden Accumulation/Distribution
18:00:00,1.225305,1.2256749999999998,1.224265,1.225105,20053.48003104329,-0.00017138450112830217,0.04446622168193785,Volatility Event
20:00:00,1.225205,1.2252200000000002,1.2241499999999998,1.224925,14327.01499401033,-0.00023669315181407136,0.0007452456271107572,Other Anomaly
22:00:00,1.2248,1.225285,1.224445,1.22508,1420.5114968940616,0.00020002694240450758,0.0007131243575180723,Other Anomaly
15:00:00,1.1915749999999998,1.19289,1.19062,1.190675,55596.63006210328,-0.0007636887003444892,0.005644699355034114,Hidden Accumulation/Distribution
06:00:00,0.995025,0.99556,0.988465,0.98977,109099.3586669788,-0.0052862727756951555,0.03659677125098585,Major Market Move
18:00:00,0.98731,0.991045,0.981325,0.990555,167112.85886091742,0.0032968702522029325,0.03664232792122156,Major Market Move
19:00:00,0.99055,0.990995,0.984465,0.985115,123540.41923404484,-0.005491870718940417,0.036595700309898574,Major Market Move
13:00:00,1.213365,1.21523,1.212655,1.2146249999999998,34806.160123117275,0.001034309402737854,0.04117352357669397,Hidden Accumulation/Distribution
15:00:00,1.214675,1.2155200000000002,1.212505,1.214915,32762.730097830303,0.00019346659202423844,0.04117661489738416,Hidden Accumulation/Distribution
12:00:00,1.017725,1.017975,1.003035,1.003735,119708.65952912718,-0.01373665515394773,0.017346556351890568,Other Anomaly
13:00:00,1.003745,1.004275,1.00049,1.0032450000000002,120500.58968631178,-0.0004881766601740889,0.01732535230316474,Hidden Accumulation/Distribution
01:00:00,1.22578,1.226,1.2235,1.224815,20194.91011202336,-0.0007831779894352797,0.0035081590454943065,Other Anomaly
02:00:00,1.22482,1.22606,1.224565,1.226,13364.850092306737,0.0009674930499707912,0.0034998459462315303,Other Anomaly
07:00:00,1.22635,1.226915,1.223245,1.223915,18883.100085213784,-0.001989635953700164,0.003496780576783726,Other Anomaly
08:00:00,1.2239049999999998,1.2239049999999998,1.22133,1.222375,33030.900116868324,-0.0012582573136207253,0.0035216726168768816,Hidden Accumulation/Distribution
09:00:00,1.222385,1.224085,1.2217600000000002,1.224005,23806.71009969712,0.0013334696799263135,0.0035217733288911506,Hidden Accumulation/Distribution
10:00:00,1.22405,1.22448,1.223605,1.223935,14435.760081037884,-5.718930886722262e-05,0.0034759554520858303,Other Anomaly
11:00:00,1.22394,1.22538,1.223245,1.22506,14725.830056905748,0.0009191664590031401,0.0034668306979261975,Other Anomaly
12:00:00,1.2250649999999998,1.225275,1.224545,1.22487,17577.6700867191,-0.0001550944443539093,0.00347260809627079,Other Anomaly
13:00:00,1.2248549999999998,1.228465,1.223435,1.22716,44488.23009873182,0.0018695861601640829,0.0034463857846168933,Hidden Accumulation/Distribution
14:00:00,1.22712,1.2283499999999998,1.2243499999999998,1.225025,38818.75003485382,-0.001739789432510852,0.00349441018492549,Hidden Accumulation/Distribution
15:00:00,1.225,1.22582,1.222225,1.225505,43942.16007000954,0.0003918287381889929,0.003495105121056641,Hidden Accumulation/Distribution
16:00:00,1.22552,1.2263449999999998,1.223665,1.2251599999999998,39738.88004851342,-0.0002815165992796631,0.003491177514571005,Hidden Accumulation/Distribution
