timestamp,type,price,volume,volatility,rsi
12:00:00,High Impact Event,1.000645,101208.33939688656,0.09427676231926532,46.57586935567584
12:00:00,High Impact Event,1.021205,63220.18968448044,0.042482011428699895,31.470237010949873
12:00:00,High Impact Event,1.000775,91095.3894174248,0.04788342234495395,43.26771548385374
12:00:00,High Impact Event,0.984745,133210.11942033473,0.07778063766838449,45.01486446561785
12:00:00,High Impact Event,0.97503,116205.58984363078,0.12634778472383967,44.73099982191971
12:00:00,High Impact Event,1.067685,107528.22926381227,0.14239449521794145,54.60776250342694
12:00:00,High Impact Event,1.0324300000000002,80295.31972000003,0.11516798146799266,47.97800504554587
12:00:00,High Impact Event,1.069645,150230.97907482836,0.1555432848979349,50.12053901144075
12:00:00,High Impact Event,0.861625,86969.91063892846,0.12651970939231308,42.484327114011506
12:00:00,High Impact Event,1.0964,85150.64945738018,,39.98125028581881
