time,open,high,low,close,volume,volume_spike,price_change,high_low_range,price_volatility,anomaly,event_type
14:00:00,1.21513,1.215735,1.21365,1.21501,32190.30009181053,True,-0.00010698355745031307,0.0017179582251885756,0.014802322791547333,-1,Hidden Accumulation
13:00:00,0.987455,0.99698,0.98733,0.996795,111006.05918945374,True,0.009453547485467784,0.009773834482898256,0.03743085446238432,-1,Major Market Move
14:00:00,0.9968,0.997665,0.99353,0.995725,113358.05927034467,True,-0.0010734403764064426,0.004161927672038086,0.03741594250262564,-1,Major Market Move
12:00:00,1.217645,1.2194699999999998,1.215145,1.21861,46172.99001470208,True,0.000780184944894291,0.003559246015907495,0.03172651122593551,-1,Hidden Accumulation
13:00:00,1.218615,1.21933,1.214345,1.2182149999999998,33721.89006657899,True,-0.00032413979862311315,0.00410509369248444,0.031745965122872546,-1,Hidden Accumulation
15:00:00,1.001835,1.00864,1.00122,1.00279,116972.23907309028,True,0.0009582464090713838,0.007410958630470808,0.015957203342796523,-1,Hidden Accumulation
07:00:00,1.21544,1.21553,1.212895,1.213485,34236.9701088518,True,-0.0016331131167366397,0.0021724881378849307,0.04779340749646504,-1,Major Market Move
11:00:00,1.2114,1.212395,1.20927,1.2107,42103.32005958259,True,-0.0005737187292335078,0.002584203693137035,0.047789803044423554,-1,Hidden Accumulation
14:00:00,1.21236,1.213785,1.21161,1.212475,45166.36005811393,True,9.898090905702261e-05,0.0017951320969617417,0.04775348868448848,-1,Hidden Accumulation
15:00:00,1.212495,1.21414,1.210925,1.21389,60551.88007824868,True,0.0011670343718426235,0.0026549951483369884,0.04772857928805619,-1,Major Market Move
16:00:00,1.213855,1.214005,1.209035,1.209175,45747.37001593411,True,-0.0038842069709774663,0.0041107163977882515,0.047790571319229924,-1,Major Market Move
06:00:00,1.222375,1.22533,1.222035,1.22459,16595.600035533313,False,0.0018079484284756475,0.002696322118433636,0.044461563647958516,-1,Volatility Event
07:00:00,1.22458,1.2262300000000002,1.2244000000000002,1.225595,17910.24003813416,False,0.0008206828407875122,0.0014946096047043435,0.04443134685163522,-1,Volatility Event
08:00:00,1.225585,1.226185,1.2244000000000002,1.225895,15410.970023877922,False,0.0002447790664941163,0.0014578569095066362,0.04447174912152586,-1,Volatility Event
13:00:00,1.225395,1.2257,1.22409,1.224785,14410.920030318204,False,-0.00048148525961444477,0.001315262766626728,0.044473181988696014,-1,Volatility Event
14:00:00,1.224765,1.22541,1.224055,1.22462,15189.540024727588,False,-0.00013471752185079122,0.0011069764022043269,0.04449271035193786,-1,Volatility Event
22:00:00,1.225015,1.225515,1.22495,1.225345,2611.635012179613,False,0.00027754988755157584,0.0004612433160536566,0.0006578182307700197,-1,Other
23:00:00,1.22536,1.22539,1.224625,1.2247,2057.9700027704243,False,-0.0005263823657827293,0.0006246810248034334,0.0006705634504330613,-1,Other
00:00:00,1.2250100000000002,1.2250100000000002,1.223875,1.2240799999999998,14295.320099622017,False,0.198850197591683,0.0009273822898581213,0.05380284989187792,-1,Volatility Event
01:00:00,1.22409,1.22558,1.224,1.22527,18006.600103981797,False,0.0009721586824391615,0.0012908496732025449,0.053797729104664696,-1,Volatility Event
02:00:00,1.225265,1.225865,1.224955,1.2254,14908.310090444986,False,0.00010609906387970547,0.0007428844324893293,0.05379673225048726,-1,Volatility Event
06:00:00,1.22555,1.22579,1.22422,1.2256399999999998,17542.890120431784,False,8.567686765359461e-05,0.001282449232980877,0.05379674432340257,-1,Volatility Event
07:00:00,1.225635,1.226905,1.22541,1.226395,22486.610119067136,True,0.0006160046995855595,0.0012199998367891578,0.05379223668350801,-1,Hidden Accumulation
08:00:00,1.22638,1.228625,1.22621,1.22813,26087.68014478684,True,0.0014147154872614642,0.0019694832043451417,0.05378999080799688,-1,Major Market Move
09:00:00,1.228135,1.2300650000000002,1.227915,1.22934,24934.18013259769,True,0.0009852377191341688,0.001750935528925126,0.053787119774459956,-1,Hidden Accumulation
10:00:00,1.229355,1.22998,1.228975,1.229235,20525.97005719692,False,-8.541168431841495e-05,0.00081775463292593,0.053786581294842095,-1,Volatility Event
11:00:00,1.22924,1.229955,1.229135,1.229325,18536.590077169243,False,7.321626865475217e-05,0.000667135831295847,0.053785559380399604,-1,Volatility Event
12:00:00,1.22932,1.2306149999999998,1.228705,1.2303350000000002,21648.140124320988,True,0.0008215890834402106,0.0015544821580443283,0.0537852220364944,-1,Hidden Accumulation
13:00:00,1.23034,1.230515,1.22864,1.22987,27433.13012173027,True,-0.0003779458440181793,0.0015260776142727497,0.05378602790697187,-1,Hidden Accumulation
14:00:00,1.22989,1.23097,1.228375,1.22893,40471.53015090525,True,-0.0007643084228413644,0.002112547064210769,0.053789432786271574,-1,Hidden Accumulation
15:00:00,1.228935,1.22909,1.22604,1.2271800000000002,44262.740136779845,True,-0.00142400299447476,0.0024876839254836685,0.05379612823183105,-1,Major Market Move
16:00:00,1.227175,1.22775,1.225245,1.22536,39148.900091417134,True,-0.0014830750175199858,0.0020444890613713824,0.05380283825306267,-1,Major Market Move
17:00:00,1.2253699999999998,1.226125,1.225005,1.2253150000000002,27284.66006387025,True,-3.672390154718652e-05,0.0009142819825225285,0.044471059767048945,-1,Hidden Accumulation
18:00:00,1.225305,1.2256749999999998,1.224265,1.225105,20053.48003104329,False,-0.00017138450112830217,0.0011517114350242076,0.04446622168193785,-1,Volatility Event
20:00:00,1.225205,1.2252200000000002,1.2241499999999998,1.224925,14327.01499401033,False,-0.00023669315181407136,0.0008740758893929245,0.0007452456271107572,-1,Other
22:00:00,1.2248,1.225285,1.224445,1.22508,1420.5114968940616,False,0.00020002694240450758,0.0006860250970847624,0.0007131243575180723,-1,Other
15:00:00,1.1915749999999998,1.19289,1.19062,1.190675,55596.63006210328,True,-0.0007636887003444892,0.0019065696863818803,0.005644699355034114,-1,Hidden Accumulation
06:00:00,0.995025,0.99556,0.988465,0.98977,109099.3586669788,True,-0.0052862727756951555,0.007177795875422966,0.03659677125098585,-1,Major Market Move
18:00:00,0.98731,0.991045,0.981325,0.990555,167112.85886091742,True,0.0032968702522029325,0.009904975415891729,0.03664232792122156,-1,Major Market Move
19:00:00,0.99055,0.990995,0.984465,0.985115,123540.41923404484,True,-0.005491870718940417,0.006633044343882133,0.036595700309898574,-1,Major Market Move
13:00:00,1.213365,1.21523,1.212655,1.2146249999999998,34806.160123117275,True,0.001034309402737854,0.0021234398901583663,0.04117352357669397,-1,Major Market Move
15:00:00,1.214675,1.2155200000000002,1.212505,1.214915,32762.730097830303,True,0.00019346659202423844,0.0024865876841746733,0.04117661489738416,-1,Hidden Accumulation
12:00:00,1.017725,1.017975,1.003035,1.003735,119708.65952912718,True,-0.01373665515394773,0.014894794299301796,0.017346556351890568,-1,Major Market Move
13:00:00,1.003745,1.004275,1.00049,1.0032450000000002,120500.58968631178,True,-0.0004881766601740889,0.0037831462583333437,0.01732535230316474,-1,Hidden Accumulation
01:00:00,1.22578,1.226,1.2235,1.224815,20194.91011202336,False,-0.0007831779894352797,0.0020433183489987302,0.0035081590454943065,-1,Other
02:00:00,1.22482,1.22606,1.224565,1.226,13364.850092306737,False,0.0009674930499707912,0.0012208416866397653,0.0034998459462315303,-1,Other
07:00:00,1.22635,1.226915,1.223245,1.223915,18883.100085213784,False,-0.001989635953700164,0.0030002166368961755,0.003496780576783726,-1,Other
08:00:00,1.2239049999999998,1.2239049999999998,1.22133,1.222375,33030.900116868324,True,-0.0012582573136207253,0.0021083572826343182,0.0035216726168768816,-1,Major Market Move
09:00:00,1.222385,1.224085,1.2217600000000002,1.224005,23806.71009969712,True,0.0013334696799263135,0.001902992404400136,0.0035217733288911506,-1,Major Market Move
10:00:00,1.22405,1.22448,1.223605,1.223935,14435.760081037884,False,-5.718930886722262e-05,0.0007151000527130562,0.0034759554520858303,-1,Other
11:00:00,1.22394,1.22538,1.223245,1.22506,14725.830056905748,False,0.0009191664590031401,0.0017453576348155915,0.0034668306979261975,-1,Other
12:00:00,1.2250649999999998,1.225275,1.224545,1.22487,17577.6700867191,False,-0.0001550944443539093,0.0005961397906976856,0.00347260809627079,-1,Other
13:00:00,1.2248549999999998,1.228465,1.223435,1.22716,44488.23009873182,True,0.0018695861601640829,0.004111374940229655,0.0034463857846168933,-1,Major Market Move
