time,open,high,low,close,volume,volume_spike,anomaly
22:00:00,0.860715,0.86093,0.860155,0.860905,3633.800045430664,False,-1
13:00:00,0.880925,0.88303,0.879515,0.88236,54479.60073101528,True,-1
00:00:00,0.85608,0.856675,0.856055,0.85632,4832.810087800034,False,-1
01:00:00,0.856325,0.8564700000000001,0.85579,0.85582,7135.890126466764,False,-1
02:00:00,0.85581,0.855985,0.85554,0.855595,5484.3901002407165,False,-1
03:00:00,0.855585,0.855645,0.85497,0.855105,2723.830043077473,False,-1
04:00:00,0.85511,0.85538,0.855015,0.855335,2612.950050592427,False,-1
05:00:00,0.855335,0.85541,0.854865,0.85493,4379.200071215638,False,-1
06:00:00,0.85493,0.85497,0.85441,0.854915,4916.46008837224,False,-1
07:00:00,0.85493,0.85597,0.85473,0.855905,11423.080178380033,False,-1
08:00:00,0.855905,0.8575349999999999,0.85574,0.8575349999999999,19722.920061469096,False,-1
09:00:00,0.85754,0.858,0.85746,0.857475,16565.83997106554,False,-1
10:00:00,0.857475,0.85755,0.85702,0.8572299999999999,8388.100021004679,False,-1
11:00:00,0.85726,0.8577950000000001,0.857185,0.8576900000000001,13462.930021047598,False,-1
12:00:00,0.85768,0.85785,0.8569599999999999,0.85702,9017.100071907053,False,-1
13:00:00,0.85703,0.85711,0.8544849999999999,0.8555200000000001,16534.290117025386,False,-1
14:00:00,0.8555200000000001,0.85575,0.854805,0.85497,15424.64015078546,False,-1
15:00:00,0.854985,0.8555349999999999,0.8538250000000001,0.8554200000000001,18861.88012719156,False,-1
16:00:00,0.855445,0.855845,0.85511,0.855185,5947.670086026201,False,-1
17:00:00,0.8551899999999999,0.85547,0.8547499999999999,0.85521,3243.060051321989,False,-1
18:00:00,0.8552,0.855205,0.8547,0.8549599999999999,5396.680077075966,False,-1
19:00:00,0.8549500000000001,0.8549599999999999,0.85334,0.853495,5680.160096883781,False,-1
20:00:00,0.8534900000000001,0.85351,0.8531599999999999,0.85341,6914.6800981760125,False,-1
21:00:00,0.8534200000000001,0.8537399999999999,0.85318,0.85363,7425.200106315326,False,-1
22:00:00,0.85368,0.8540300000000001,0.85345,0.8539,3897.190067529688,False,-1
23:00:00,0.853905,0.853905,0.853445,0.8537950000000001,4927.390091478832,False,-1
23:00:00,0.857115,0.857115,0.85685,0.857105,101.40000391006504,False,-1
00:00:00,0.857765,0.85794,0.857315,0.85739,5855.780106067667,False,-1
01:00:00,0.8573850000000001,0.85802,0.857305,0.85779,4910.9401178360085,False,-1
02:00:00,0.85778,0.858425,0.8577250000000001,0.85803,7169.600115537654,False,-1
03:00:00,0.85803,0.85815,0.8577349999999999,0.85802,3173.470038294798,False,-1
04:00:00,0.8580099999999999,0.858495,0.85798,0.85822,11467.569954752937,False,-1
05:00:00,0.85823,0.85824,0.8572,0.857255,7322.790108442318,False,-1
06:00:00,0.8572649999999999,0.85997,0.8567199999999999,0.857945,25314.020425483624,True,-1
07:00:00,0.85791,0.8591150000000001,0.856805,0.858625,20303.920308589964,False,-1
08:00:00,0.858635,0.85945,0.858365,0.85899,16296.200245618838,False,-1
09:00:00,0.859,0.85929,0.85716,0.85814,18376.110262513183,False,-1
10:00:00,0.85815,0.8588450000000001,0.85781,0.8588450000000001,15710.320202469844,False,-1
11:00:00,0.85884,0.859165,0.8580749999999999,0.85844,12868.050164699567,False,-1
12:00:00,0.85843,0.85867,0.85762,0.85782,20160.280171394374,False,-1
13:00:00,0.85781,0.8586050000000001,0.85712,0.85804,20296.200283646605,False,-1
14:00:00,0.858045,0.861345,0.858045,0.85956,32645.40034115317,True,-1
15:00:00,0.85955,0.860495,0.85901,0.8598250000000001,16990.880209565184,False,-1
16:00:00,0.85983,0.860225,0.85899,0.85965,9551.46011435987,False,-1
17:00:00,0.859645,0.859945,0.8590899999999999,0.859175,8412.290123820318,False,-1
18:00:00,0.859165,0.85962,0.85875,0.8587549999999999,5121.320086717613,False,-1
19:00:00,0.85875,0.8590500000000001,0.8584499999999999,0.85872,4353.640071034439,False,-1
20:00:00,0.85871,0.859105,0.85833,0.859075,2696.500045478348,False,-1
21:00:00,0.8590850000000001,0.859415,0.8581650000000001,0.8587400000000001,5877.080074667938,False,-1
22:00:00,0.8587499999999999,0.85877,0.858205,0.858205,4191.76006621123,False,-1
23:00:00,0.8582099999999999,0.85833,0.8579749999999999,0.858015,8211.630068063738,False,-1
03:00:00,0.86905,0.870065,0.868615,0.8695299999999999,26963.920605778745,True,-1
12:00:00,0.867965,0.86894,0.86656,0.868325,28951.420566678094,True,-1
14:00:00,0.8684449999999999,0.8684499999999999,0.86612,0.86759,24487.8604934216,True,-1
01:00:00,0.860825,0.86085,0.859545,0.85968,6855.120121002209,False,-1
02:00:00,0.8596550000000001,0.8596550000000001,0.85807,0.8594649999999999,12308.33012986184,False,-1
